annotator_id,media,file,batch,qs_id,phase,q_in_set,question_text,answer_option,source_file,correct_option,is_correct
25,abstract,b2,2,20,pre,6,1,4.0,b2.csv,2.0,False
25,abstract,b2,2,20,post,1,1,1.0,b2.csv,1.0,True
25,abstract,b2,2,20,post,2,2,2.0,b2.csv,1.0,False
25,abstract,b2,2,20,post,3,2,2.0,b2.csv,2.0,True
25,abstract,b2,2,20,post,4,4,3.0,b2.csv,2.0,False
25,abstract,b2,2,20,post,5,3,3.0,b2.csv,2.0,False
25,abstract,b2,2,20,post,6,1,2.0,b2.csv,2.0,True
25,abstract,b2,2,21,pre,1,1,1.0,b2.csv,2.0,False
25,abstract,b2,2,21,pre,2,1,1.0,b2.csv,1.0,True
25,abstract,b2,2,21,pre,3,3,1.0,b2.csv,3.0,False
25,abstract,b2,2,21,pre,4,2,5.0,b2.csv,2.0,False
25,abstract,b2,2,21,pre,5,3,2.0,b2.csv,3.0,False
25,abstract,b2,2,21,pre,6,2,2.0,b2.csv,3.0,False
25,abstract,b2,2,21,post,1,1,1.0,b2.csv,2.0,False
25,abstract,b2,2,21,post,2,1,1.0,b2.csv,1.0,True
25,abstract,b2,2,21,post,3,3,3.0,b2.csv,3.0,True
25,abstract,b2,2,21,post,4,2,2.0,b2.csv,2.0,True
25,abstract,b2,2,21,post,5,2,1.0,b2.csv,3.0,False
25,abstract,b2,2,21,post,6,2,2.0,b2.csv,3.0,False
13,abstract,b2,2,12,pre,1,2,1.0,b2.csv,1.0,True
13,abstract,b2,2,12,pre,2,1,1.0,b2.csv,2.0,False
13,abstract,b2,2,12,pre,3,3,5.0,b2.csv,2.0,False
13,abstract,b2,2,12,pre,4,2,5.0,b2.csv,1.0,False
13,abstract,b2,2,12,pre,5,3,5.0,b2.csv,2.0,False
13,abstract,b2,2,12,pre,6,3,5.0,b2.csv,2.0,False
13,abstract,b2,2,12,post,1,1,1.0,b2.csv,1.0,True
13,abstract,b2,2,12,post,2,1,1.0,b2.csv,2.0,False
13,abstract,b2,2,12,post,3,3,3.0,b2.csv,2.0,False
13,abstract,b2,2,12,post,4,2,2.0,b2.csv,1.0,False
13,abstract,b2,2,12,post,5,3,1.0,b2.csv,2.0,False
13,abstract,b2,2,12,post,6,3,1.0,b2.csv,2.0,False
13,abstract,b2,2,13,pre,1,1,1.0,b2.csv,2.0,False
13,abstract,b2,2,13,pre,2,1,1.0,b2.csv,1.0,True
13,abstract,b2,2,13,pre,3,2,2.0,b2.csv,3.0,False
13,abstract,b2,2,13,pre,4,1,5.0,b2.csv,2.0,False
13,abstract,b2,2,13,pre,5,2,5.0,b2.csv,3.0,False
13,abstract,b2,2,13,pre,6,1,5.0,b2.csv,2.0,False
13,abstract,b2,2,13,post,1,1,1.0,b2.csv,2.0,False
13,abstract,b2,2,13,post,2,2,1.0,b2.csv,1.0,True
13,abstract,b2,2,13,post,3,2,2.0,b2.csv,3.0,False
13,abstract,b2,2,13,post,4,1,1.0,b2.csv,2.0,False
13,abstract,b2,2,13,post,5,2,5.0,b2.csv,3.0,False
13,abstract,b2,2,13,post,6,2,2.0,b2.csv,2.0,True
13,abstract,b2,2,14,pre,1,2,3.0,b2.csv,2.0,False
13,abstract,b2,2,14,pre,2,1,1.0,b2.csv,1.0,True
13,abstract,b2,2,14,pre,3,3,5.0,b2.csv,3.0,False
13,abstract,b2,2,14,pre,4,1,5.0,b2.csv,3.0,False
13,abstract,b2,2,14,pre,5,3,5.0,b2.csv,3.0,False
13,abstract,b2,2,14,pre,6,2,5.0,b2.csv,2.0,False
13,abstract,b2,2,14,post,1,2,2.0,b2.csv,2.0,True
13,abstract,b2,2,14,post,2,1,1.0,b2.csv,1.0,True
13,abstract,b2,2,14,post,3,3,3.0,b2.csv,3.0,True
13,abstract,b2,2,14,post,4,2,2.0,b2.csv,3.0,False
13,abstract,b2,2,14,post,5,3,3.0,b2.csv,3.0,True
13,abstract,b2,2,14,post,6,2,2.0,b2.csv,2.0,True
13,abstract,b2,2,15,pre,1,2,3.0,b2.csv,1.0,False
13,abstract,b2,2,15,pre,2,1,2.0,b2.csv,2.0,True
13,abstract,b2,2,15,pre,3,2,2.0,b2.csv,2.0,True
13,abstract,b2,2,15,pre,4,2,2.0,b2.csv,2.0,True
13,abstract,b2,2,15,pre,5,2,5.0,b2.csv,3.0,False
13,abstract,b2,2,15,pre,6,3,3.0,b2.csv,3.0,True
13,abstract,b2,2,15,post,1,2,1.0,b2.csv,1.0,True
13,abstract,b2,2,15,post,2,1,1.0,b2.csv,2.0,False
13,abstract,b2,2,15,post,3,3,1.0,b2.csv,2.0,False
13,abstract,b2,2,15,post,4,2,3.0,b2.csv,2.0,False
13,abstract,b2,2,15,post,5,2,2.0,b2.csv,3.0,False
13,abstract,b2,2,15,post,6,2,4.0,b2.csv,3.0,False
13,abstract,b2,2,16,pre,1,1,3.0,b2.csv,2.0,False
13,abstract,b2,2,16,pre,2,1,3.0,b2.csv,2.0,False
13,abstract,b2,2,16,pre,3,2,5.0,b2.csv,3.0,False
13,abstract,b2,2,16,pre,4,2,5.0,b2.csv,3.0,False
13,abstract,b2,2,16,pre,5,2,5.0,b2.csv,2.0,False
13,abstract,b2,2,16,pre,6,3,1.0,b2.csv,3.0,False
13,abstract,b2,2,16,post,1,2,1.0,b2.csv,2.0,False
13,abstract,b2,2,16,post,2,1,1.0,b2.csv,2.0,False
13,abstract,b2,2,16,post,3,2,2.0,b2.csv,3.0,False
13,abstract,b2,2,16,post,4,2,4.0,b2.csv,3.0,False
13,abstract,b2,2,16,post,5,2,1.0,b2.csv,2.0,False
13,abstract,b2,2,16,post,6,3,1.0,b2.csv,3.0,False
13,abstract,b2,2,17,pre,1,2,3.0,b2.csv,1.0,False
13,abstract,b2,2,17,pre,2,1,3.0,b2.csv,1.0,False
13,abstract,b2,2,17,pre,3,3,5.0,b2.csv,3.0,False
13,abstract,b2,2,17,pre,4,2,5.0,b2.csv,3.0,False
13,abstract,b2,2,17,pre,5,4,5.0,b2.csv,3.0,False
13,abstract,b2,2,17,pre,6,4,5.0,b2.csv,2.0,False
13,abstract,b2,2,17,post,1,1,2.0,b2.csv,1.0,False
13,abstract,b2,2,17,post,2,1,1.0,b2.csv,1.0,True
13,abstract,b2,2,17,post,3,4,5.0,b2.csv,3.0,False
13,abstract,b2,2,17,post,4,2,2.0,b2.csv,3.0,False
13,abstract,b2,2,17,post,5,2,2.0,b2.csv,3.0,False
13,abstract,b2,2,17,post,6,2,3.0,b2.csv,2.0,False
13,abstract,b2,2,18,pre,1,1,3.0,b2.csv,2.0,False
13,abstract,b2,2,18,pre,2,1,2.0,b2.csv,1.0,False
13,abstract,b2,2,18,pre,3,2,6.0,b2.csv,3.0,False
13,abstract,b2,2,18,pre,4,2,5.0,b2.csv,2.0,False
13,abstract,b2,2,18,pre,5,4,5.0,b2.csv,2.0,False
13,abstract,b2,2,18,pre,6,2,5.0,b2.csv,3.0,False
13,abstract,b2,2,18,post,1,1,1.0,b2.csv,2.0,False
13,abstract,b2,2,18,post,2,1,1.0,b2.csv,1.0,True
13,abstract,b2,2,18,post,3,2,3.0,b2.csv,3.0,True
13,abstract,b2,2,18,post,4,2,3.0,b2.csv,2.0,False
13,abstract,b2,2,18,post,5,2,3.0,b2.csv,2.0,False
13,abstract,b2,2,18,post,6,2,2.0,b2.csv,3.0,False
13,abstract,b2,2,19,pre,1,1,1.0,b2.csv,1.0,True
13,abstract,b2,2,19,pre,2,1,3.0,b2.csv,2.0,False
13,abstract,b2,2,19,pre,3,3,5.0,b2.csv,2.0,False
13,abstract,b2,2,19,pre,4,4,5.0,b2.csv,3.0,False
13,abstract,b2,2,19,pre,5,4,5.0,b2.csv,3.0,False
13,abstract,b2,2,19,pre,6,2,5.0,b2.csv,2.0,False
13,abstract,b2,2,19,post,1,1,2.0,b2.csv,1.0,False
13,abstract,b2,2,19,post,2,2,1.0,b2.csv,2.0,False
13,abstract,b2,2,19,post,3,2,1.0,b2.csv,2.0,False
13,abstract,b2,2,19,post,4,3,2.0,b2.csv,3.0,False
13,abstract,b2,2,19,post,5,2,2.0,b2.csv,3.0,False
13,abstract,b2,2,19,post,6,2,5.0,b2.csv,2.0,False
13,abstract,b2,2,20,pre,1,1,3.0,b2.csv,1.0,False
13,abstract,b2,2,20,pre,2,1,3.0,b2.csv,1.0,False
13,abstract,b2,2,20,pre,3,3,5.0,b2.csv,2.0,False
13,abstract,b2,2,20,pre,4,2,5.0,b2.csv,2.0,False
13,abstract,b2,2,20,pre,5,3,5.0,b2.csv,2.0,False
13,abstract,b2,2,20,pre,6,1,5.0,b2.csv,2.0,False
13,abstract,b2,2,20,post,1,1,1.0,b2.csv,1.0,True
13,abstract,b2,2,20,post,2,2,2.0,b2.csv,1.0,False
13,abstract,b2,2,20,post,3,2,2.0,b2.csv,2.0,True
13,abstract,b2,2,20,post,4,4,1.0,b2.csv,2.0,False
13,abstract,b2,2,20,post,5,3,3.0,b2.csv,2.0,False
13,abstract,b2,2,20,post,6,1,2.0,b2.csv,2.0,True
13,abstract,b2,2,21,pre,1,1,3.0,b2.csv,2.0,False
13,abstract,b2,2,21,pre,2,1,3.0,b2.csv,1.0,False
13,abstract,b2,2,21,pre,3,3,5.0,b2.csv,3.0,False
13,abstract,b2,2,21,pre,4,2,5.0,b2.csv,2.0,False
13,abstract,b2,2,21,pre,5,3,5.0,b2.csv,3.0,False
13,abstract,b2,2,21,pre,6,2,5.0,b2.csv,3.0,False
13,abstract,b2,2,21,post,1,1,1.0,b2.csv,2.0,False
13,abstract,b2,2,21,post,2,1,1.0,b2.csv,1.0,True
13,abstract,b2,2,21,post,3,3,3.0,b2.csv,3.0,True
13,abstract,b2,2,21,post,4,2,5.0,b2.csv,2.0,False
13,abstract,b2,2,21,post,5,2,1.0,b2.csv,3.0,False
13,abstract,b2,2,21,post,6,2,2.0,b2.csv,3.0,False
6,abstract,b3,3,22,pre,1,3,3.0,b3.csv,1.0,False
6,abstract,b3,3,22,pre,2,3,3.0,b3.csv,1.0,False
6,abstract,b3,3,22,pre,3,5,2.0,b3.csv,2.0,True
6,abstract,b3,3,22,pre,4,5,5.0,b3.csv,2.0,False
6,abstract,b3,3,22,pre,5,5,5.0,b3.csv,2.0,False
6,abstract,b3,3,22,pre,6,5,5.0,b3.csv,2.0,False
6,abstract,b3,3,22,post,1,3,3.0,b3.csv,1.0,False
6,abstract,b3,3,22,post,2,1,3.0,b3.csv,1.0,False
6,abstract,b3,3,22,post,3,5,3.0,b3.csv,2.0,False
6,abstract,b3,3,22,post,4,2,2.0,b3.csv,2.0,True
6,abstract,b3,3,22,post,5,5,3.0,b3.csv,2.0,False
6,abstract,b3,3,22,post,6,5,5.0,b3.csv,2.0,False
6,abstract,b3,3,23,pre,1,4,4.0,b3.csv,1.0,False
6,abstract,b3,3,23,pre,2,4,4.0,b3.csv,1.0,False
6,abstract,b3,3,23,pre,3,5,5.0,b3.csv,3.0,False
6,abstract,b3,3,23,pre,4,5,5.0,b3.csv,2.0,False
6,abstract,b3,3,23,pre,5,5,5.0,b3.csv,3.0,False
6,abstract,b3,3,23,pre,6,5,5.0,b3.csv,3.0,False
6,abstract,b3,3,23,post,1,4,1.0,b3.csv,1.0,True
6,abstract,b3,3,23,post,2,1,1.0,b3.csv,1.0,True
6,abstract,b3,3,23,post,3,2,2.0,b3.csv,3.0,False
6,abstract,b3,3,23,post,4,2,2.0,b3.csv,2.0,True
6,abstract,b3,3,23,post,5,2,2.0,b3.csv,3.0,False
6,abstract,b3,3,23,post,6,5,5.0,b3.csv,3.0,False
6,abstract,b3,3,24,pre,1,3,3.0,b3.csv,1.0,False
6,abstract,b3,3,24,pre,2,3,3.0,b3.csv,1.0,False
6,abstract,b3,3,24,pre,3,3,5.0,b3.csv,1.0,False
6,abstract,b3,3,24,pre,4,5,5.0,b3.csv,2.0,False
6,abstract,b3,3,24,pre,5,5,5.0,b3.csv,3.0,False
6,abstract,b3,3,24,pre,6,5,5.0,b3.csv,3.0,False
6,abstract,b3,3,24,post,1,1,1.0,b3.csv,1.0,True
6,abstract,b3,3,24,post,2,1,3.0,b3.csv,1.0,False
6,abstract,b3,3,24,post,3,3,5.0,b3.csv,1.0,False
6,abstract,b3,3,24,post,4,2,2.0,b3.csv,2.0,True
6,abstract,b3,3,24,post,5,5,5.0,b3.csv,3.0,False
6,abstract,b3,3,24,post,6,5,3.0,b3.csv,3.0,True
6,abstract,b3,3,25,pre,1,3,3.0,b3.csv,1.0,False
6,abstract,b3,3,25,pre,2,3,3.0,b3.csv,1.0,False
6,abstract,b3,3,25,pre,3,5,5.0,b3.csv,3.0,False
6,abstract,b3,3,25,pre,4,5,5.0,b3.csv,2.0,False
6,abstract,b3,3,25,pre,5,5,5.0,b3.csv,3.0,False
6,abstract,b3,3,25,pre,6,5,5.0,b3.csv,3.0,False
6,abstract,b3,3,25,post,1,1,1.0,b3.csv,1.0,True
6,abstract,b3,3,25,post,2,1,3.0,b3.csv,1.0,False
6,abstract,b3,3,25,post,3,5,1.0,b3.csv,3.0,False
6,abstract,b3,3,25,post,4,5,5.0,b3.csv,2.0,False
6,abstract,b3,3,25,post,5,3,3.0,b3.csv,3.0,True
6,abstract,b3,3,25,post,6,5,5.0,b3.csv,3.0,False
6,abstract,b3,3,26,pre,1,3,3.0,b3.csv,2.0,False
6,abstract,b3,3,26,pre,2,3,3.0,b3.csv,1.0,False
6,abstract,b3,3,26,pre,3,5,5.0,b3.csv,2.0,False
6,abstract,b3,3,26,pre,4,5,2.0,b3.csv,3.0,False
6,abstract,b3,3,26,pre,5,5,3.0,b3.csv,2.0,False
6,abstract,b3,3,26,pre,6,5,5.0,b3.csv,3.0,False
6,abstract,b3,3,26,post,1,1,1.0,b3.csv,2.0,False
6,abstract,b3,3,26,post,2,1,1.0,b3.csv,1.0,True
6,abstract,b3,3,26,post,3,3,3.0,b3.csv,2.0,False
6,abstract,b3,3,26,post,4,2,2.0,b3.csv,3.0,False
6,abstract,b3,3,26,post,5,5,3.0,b3.csv,2.0,False
6,abstract,b3,3,26,post,6,5,5.0,b3.csv,3.0,False
6,abstract,b3,3,27,pre,1,3,3.0,b3.csv,2.0,False
6,abstract,b3,3,27,pre,2,3,3.0,b3.csv,1.0,False
6,abstract,b3,3,27,pre,3,5,5.0,b3.csv,3.0,False
6,abstract,b3,3,27,pre,4,3,5.0,b3.csv,3.0,False
6,abstract,b3,3,27,pre,5,5,5.0,b3.csv,2.0,False
6,abstract,b3,3,27,pre,6,5,5.0,b3.csv,2.0,False
6,abstract,b3,3,27,post,1,1,3.0,b3.csv,2.0,False
6,abstract,b3,3,27,post,2,1,3.0,b3.csv,1.0,False
6,abstract,b3,3,27,post,3,2,2.0,b3.csv,3.0,False
6,abstract,b3,3,27,post,4,3,5.0,b3.csv,3.0,False
6,abstract,b3,3,27,post,5,2,5.0,b3.csv,2.0,False
6,abstract,b3,3,27,post,6,3,3.0,b3.csv,2.0,False
6,abstract,b3,3,28,pre,1,3,3.0,b3.csv,1.0,False
6,abstract,b3,3,28,pre,2,2,2.0,b3.csv,1.0,False
6,abstract,b3,3,28,pre,3,5,5.0,b3.csv,3.0,False
6,abstract,b3,3,28,pre,4,5,5.0,b3.csv,1.0,False
6,abstract,b3,3,28,pre,5,5,5.0,b3.csv,3.0,False
6,abstract,b3,3,28,pre,6,5,5.0,b3.csv,2.0,False
6,abstract,b3,3,28,post,1,2,1.0,b3.csv,1.0,True
6,abstract,b3,3,28,post,2,1,2.0,b3.csv,1.0,False
6,abstract,b3,3,28,post,3,3,5.0,b3.csv,3.0,False
6,abstract,b3,3,28,post,4,5,5.0,b3.csv,1.0,False
6,abstract,b3,3,28,post,5,2,4.0,b3.csv,3.0,False
6,abstract,b3,3,28,post,6,5,1.0,b3.csv,2.0,False
6,abstract,b3,3,29,pre,1,3,3.0,b3.csv,2.0,False
6,abstract,b3,3,29,pre,2,3,3.0,b3.csv,1.0,False
6,abstract,b3,3,29,pre,3,5,5.0,b3.csv,2.0,False
6,abstract,b3,3,29,pre,4,5,5.0,b3.csv,3.0,False
6,abstract,b3,3,29,pre,5,5,5.0,b3.csv,1.0,False
6,abstract,b3,3,29,pre,6,5,5.0,b3.csv,3.0,False
6,abstract,b3,3,29,post,1,1,1.0,b3.csv,2.0,False
6,abstract,b3,3,29,post,2,1,1.0,b3.csv,1.0,True
6,abstract,b3,3,29,post,3,3,5.0,b3.csv,2.0,False
6,abstract,b3,3,29,post,4,1,1.0,b3.csv,3.0,False
6,abstract,b3,3,29,post,5,3,5.0,b3.csv,1.0,False
6,abstract,b3,3,29,post,6,2,5.0,b3.csv,3.0,False
6,abstract,b3,3,30,pre,1,3,3.0,b3.csv,1.0,False
6,abstract,b3,3,30,pre,2,1,1.0,b3.csv,1.0,True
6,abstract,b3,3,30,pre,3,5,5.0,b3.csv,2.0,False
6,abstract,b3,3,30,pre,4,5,3.0,b3.csv,3.0,True
6,abstract,b3,3,30,pre,5,5,5.0,b3.csv,3.0,False
6,abstract,b3,3,30,pre,6,5,3.0,b3.csv,3.0,True
6,abstract,b3,3,30,post,1,2,2.0,b3.csv,1.0,False
6,abstract,b3,3,30,post,2,1,1.0,b3.csv,1.0,True
6,abstract,b3,3,30,post,3,3,2.0,b3.csv,2.0,True
6,abstract,b3,3,30,post,4,3,3.0,b3.csv,3.0,True
6,abstract,b3,3,30,post,5,5,1.0,b3.csv,3.0,False
6,abstract,b3,3,30,post,6,3,3.0,b3.csv,3.0,True
6,abstract,b3,3,31,pre,1,3,3.0,b3.csv,,False
6,abstract,b3,3,31,pre,2,3,3.0,b3.csv,,False
6,abstract,b3,3,31,pre,3,5,5.0,b3.csv,,False
6,abstract,b3,3,31,pre,4,5,5.0,b3.csv,,False
6,abstract,b3,3,31,pre,5,5,5.0,b3.csv,,False
6,abstract,b3,3,31,pre,6,5,5.0,b3.csv,,False
6,abstract,b3,3,31,post,1,1,1.0,b3.csv,,False
6,abstract,b3,3,31,post,2,3,3.0,b3.csv,,False
6,abstract,b3,3,31,post,3,3,3.0,b3.csv,,False
6,abstract,b3,3,31,post,4,3,3.0,b3.csv,,False
6,abstract,b3,3,31,post,5,3,5.0,b3.csv,,False
6,abstract,b3,3,31,post,6,5,1.0,b3.csv,,False
17,abstract,b3,3,22,pre,1,3,3.0,b3.csv,1.0,False
17,abstract,b3,3,22,pre,2,3,2.0,b3.csv,1.0,False
17,abstract,b3,3,22,pre,3,5,5.0,b3.csv,2.0,False
17,abstract,b3,3,22,pre,4,5,5.0,b3.csv,2.0,False
17,abstract,b3,3,22,pre,5,5,5.0,b3.csv,2.0,False
17,abstract,b3,3,22,pre,6,5,5.0,b3.csv,2.0,False
17,abstract,b3,3,22,post,1,3,3.0,b3.csv,1.0,False
17,abstract,b3,3,22,post,2,1,2.0,b3.csv,1.0,False
17,abstract,b3,3,22,post,3,5,5.0,b3.csv,2.0,False
17,abstract,b3,3,22,post,4,2,5.0,b3.csv,2.0,False
17,abstract,b3,3,22,post,5,5,5.0,b3.csv,2.0,False
17,abstract,b3,3,22,post,6,5,5.0,b3.csv,2.0,False
17,abstract,b3,3,23,pre,1,4,4.0,b3.csv,1.0,False
17,abstract,b3,3,23,pre,2,4,4.0,b3.csv,1.0,False
17,abstract,b3,3,23,pre,3,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,23,pre,4,5,5.0,b3.csv,2.0,False
17,abstract,b3,3,23,pre,5,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,23,pre,6,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,23,post,1,4,1.0,b3.csv,1.0,True
17,abstract,b3,3,23,post,2,1,1.0,b3.csv,1.0,True
17,abstract,b3,3,23,post,3,2,2.0,b3.csv,3.0,False
17,abstract,b3,3,23,post,4,2,2.0,b3.csv,2.0,True
17,abstract,b3,3,23,post,5,2,5.0,b3.csv,3.0,False
17,abstract,b3,3,23,post,6,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,24,pre,1,3,1.0,b3.csv,1.0,True
17,abstract,b3,3,24,pre,2,3,3.0,b3.csv,1.0,False
17,abstract,b3,3,24,pre,3,3,3.0,b3.csv,1.0,False
17,abstract,b3,3,24,pre,4,5,5.0,b3.csv,2.0,False
17,abstract,b3,3,24,pre,5,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,24,pre,6,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,24,post,1,1,1.0,b3.csv,1.0,True
17,abstract,b3,3,24,post,2,1,1.0,b3.csv,1.0,True
17,abstract,b3,3,24,post,3,3,3.0,b3.csv,1.0,False
17,abstract,b3,3,24,post,4,2,2.0,b3.csv,2.0,True
17,abstract,b3,3,24,post,5,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,24,post,6,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,25,pre,1,3,3.0,b3.csv,1.0,False
17,abstract,b3,3,25,pre,2,3,3.0,b3.csv,1.0,False
17,abstract,b3,3,25,pre,3,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,25,pre,4,5,5.0,b3.csv,2.0,False
17,abstract,b3,3,25,pre,5,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,25,pre,6,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,25,post,1,1,1.0,b3.csv,1.0,True
17,abstract,b3,3,25,post,2,1,1.0,b3.csv,1.0,True
17,abstract,b3,3,25,post,3,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,25,post,4,5,5.0,b3.csv,2.0,False
17,abstract,b3,3,25,post,5,3,3.0,b3.csv,3.0,True
17,abstract,b3,3,25,post,6,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,26,pre,1,3,1.0,b3.csv,2.0,False
17,abstract,b3,3,26,pre,2,3,1.0,b3.csv,1.0,True
17,abstract,b3,3,26,pre,3,5,5.0,b3.csv,2.0,False
17,abstract,b3,3,26,pre,4,5,2.0,b3.csv,3.0,False
17,abstract,b3,3,26,pre,5,5,3.0,b3.csv,2.0,False
17,abstract,b3,3,26,pre,6,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,26,post,1,1,1.0,b3.csv,2.0,False
17,abstract,b3,3,26,post,2,1,1.0,b3.csv,1.0,True
17,abstract,b3,3,26,post,3,3,3.0,b3.csv,2.0,False
17,abstract,b3,3,26,post,4,2,2.0,b3.csv,3.0,False
17,abstract,b3,3,26,post,5,5,3.0,b3.csv,2.0,False
17,abstract,b3,3,26,post,6,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,27,pre,1,3,3.0,b3.csv,2.0,False
17,abstract,b3,3,27,pre,2,3,3.0,b3.csv,1.0,False
17,abstract,b3,3,27,pre,3,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,27,pre,4,3,2.0,b3.csv,3.0,False
17,abstract,b3,3,27,pre,5,5,5.0,b3.csv,2.0,False
17,abstract,b3,3,27,pre,6,5,5.0,b3.csv,2.0,False
17,abstract,b3,3,27,post,1,1,3.0,b3.csv,2.0,False
17,abstract,b3,3,27,post,2,1,1.0,b3.csv,1.0,True
17,abstract,b3,3,27,post,3,2,5.0,b3.csv,3.0,False
17,abstract,b3,3,27,post,4,3,2.0,b3.csv,3.0,False
17,abstract,b3,3,27,post,5,2,5.0,b3.csv,2.0,False
17,abstract,b3,3,27,post,6,3,5.0,b3.csv,2.0,False
17,abstract,b3,3,28,pre,1,3,3.0,b3.csv,1.0,False
17,abstract,b3,3,28,pre,2,2,2.0,b3.csv,1.0,False
17,abstract,b3,3,28,pre,3,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,28,pre,4,5,5.0,b3.csv,1.0,False
17,abstract,b3,3,28,pre,5,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,28,pre,6,5,5.0,b3.csv,2.0,False
17,abstract,b3,3,28,post,1,2,3.0,b3.csv,1.0,False
17,abstract,b3,3,28,post,2,1,4.0,b3.csv,1.0,False
17,abstract,b3,3,28,post,3,3,5.0,b3.csv,3.0,False
17,abstract,b3,3,28,post,4,5,5.0,b3.csv,1.0,False
17,abstract,b3,3,28,post,5,2,5.0,b3.csv,3.0,False
17,abstract,b3,3,28,post,6,5,2.0,b3.csv,2.0,True
17,abstract,b3,3,29,pre,1,3,3.0,b3.csv,2.0,False
17,abstract,b3,3,29,pre,2,3,3.0,b3.csv,1.0,False
17,abstract,b3,3,29,pre,3,5,5.0,b3.csv,2.0,False
17,abstract,b3,3,29,pre,4,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,29,pre,5,5,5.0,b3.csv,1.0,False
17,abstract,b3,3,29,pre,6,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,29,post,1,1,1.0,b3.csv,2.0,False
17,abstract,b3,3,29,post,2,1,1.0,b3.csv,1.0,True
17,abstract,b3,3,29,post,3,3,5.0,b3.csv,2.0,False
17,abstract,b3,3,29,post,4,1,5.0,b3.csv,3.0,False
17,abstract,b3,3,29,post,5,3,5.0,b3.csv,1.0,False
17,abstract,b3,3,29,post,6,2,5.0,b3.csv,3.0,False
17,abstract,b3,3,30,pre,1,3,2.0,b3.csv,1.0,False
17,abstract,b3,3,30,pre,2,1,1.0,b3.csv,1.0,True
17,abstract,b3,3,30,pre,3,5,5.0,b3.csv,2.0,False
17,abstract,b3,3,30,pre,4,5,5.0,b3.csv,3.0,False
17,abstract,b3,3,30,pre,5,5,1.0,b3.csv,3.0,False
17,abstract,b3,3,30,pre,6,5,3.0,b3.csv,3.0,True
17,abstract,b3,3,30,post,1,2,2.0,b3.csv,1.0,False
17,abstract,b3,3,30,post,2,1,1.0,b3.csv,1.0,True
17,abstract,b3,3,30,post,3,3,2.0,b3.csv,2.0,True
17,abstract,b3,3,30,post,4,3,3.0,b3.csv,3.0,True
17,abstract,b3,3,30,post,5,5,1.0,b3.csv,3.0,False
17,abstract,b3,3,30,post,6,3,3.0,b3.csv,3.0,True
17,abstract,b3,3,31,pre,1,3,3.0,b3.csv,,False
17,abstract,b3,3,31,pre,2,3,1.0,b3.csv,,False
17,abstract,b3,3,31,pre,3,5,5.0,b3.csv,,False
17,abstract,b3,3,31,pre,4,5,5.0,b3.csv,,False
17,abstract,b3,3,31,pre,5,5,5.0,b3.csv,,False
17,abstract,b3,3,31,pre,6,5,5.0,b3.csv,,False
17,abstract,b3,3,31,post,1,1,1.0,b3.csv,,False
17,abstract,b3,3,31,post,2,3,1.0,b3.csv,,False
17,abstract,b3,3,31,post,3,3,5.0,b3.csv,,False
17,abstract,b3,3,31,post,4,3,3.0,b3.csv,,False
17,abstract,b3,3,31,post,5,3,3.0,b3.csv,,False
17,abstract,b3,3,31,post,6,5,1.0,b3.csv,,False
24,abstract,b3,3,22,pre,1,3,2.0,b3.csv,1.0,False
24,abstract,b3,3,22,pre,2,3,1.0,b3.csv,1.0,True
24,abstract,b3,3,22,pre,3,5,1.0,b3.csv,2.0,False
24,abstract,b3,3,22,pre,4,5,1.0,b3.csv,2.0,False
24,abstract,b3,3,22,pre,5,5,1.0,b3.csv,2.0,False
24,abstract,b3,3,22,pre,6,5,1.0,b3.csv,2.0,False
24,abstract,b3,3,22,post,1,3,2.0,b3.csv,1.0,False
24,abstract,b3,3,22,post,2,1,1.0,b3.csv,1.0,True
24,abstract,b3,3,22,post,3,5,3.0,b3.csv,2.0,False
24,abstract,b3,3,22,post,4,2,2.0,b3.csv,2.0,True
24,abstract,b3,3,22,post,5,5,3.0,b3.csv,2.0,False
24,abstract,b3,3,22,post,6,5,1.0,b3.csv,2.0,False
24,abstract,b3,3,23,pre,1,4,2.0,b3.csv,1.0,False
24,abstract,b3,3,23,pre,2,4,4.0,b3.csv,1.0,False
24,abstract,b3,3,23,pre,3,5,5.0,b3.csv,3.0,False
24,abstract,b3,3,23,pre,4,5,2.0,b3.csv,2.0,True
